1125	The Illusionist	2010	2	tt0775489	41201	77	PG	18000000	7.5	90	197
1126	Marmaduke	2010	6	tt1392197	38579	87	PG	50000000	4.3	9	52
1127	Pure	2009	10	tt1483753	58156	100	Not Rated	0	6.9	33	17
1128	The Silence	2010	8	tt1361835	60534	120	Not Rated	0	7.0	88	64
1129	Full Love	2010	1	tt1286146	51488	108	N/A	5000000	7.4	64	204
1130	The Tortured	2010	6	tt1017464	47518	79	R	8500000	5.5	6	21
1131	Burning Palms	2010	4	tt1283887	45013	112	R	5800000	5.3	38	94
1132	After the Waterfall	2010	11	tt1510905	69397	91	N/A	0	5.6	33	17
1133	Love Ranch	2010	6	tt1125929	39845	117	R	0	5.7	13	17
1134	Even the Rain	2010	9	tt1422032	53596	104	Not Rated	10600000	7.4	87	16
1135	Fortress of War	2010	11	tt1343703	50618	138	Not Rated	8500000	7.5	75	81
1136	Just Wright	2010	5	tt1407061	38093	100	PG	0	5.9	46	2
1137	We Are the Night	2010	10	tt1692504	52587	100	Not Rated	0	6.2	63	206
1138	Heartbreaker	2010	3	tt1465487	41211	105	Not Rated	8700000	6.7	68	86
1139	4.3.2.1	2010	6	tt1514041	44877	117	Not Rated	4600000	5.8	37	384
1140	Sarah's Key	2010	9	tt1668200	53457	111	PG-13	10000000	7.5	72	9
1141	Detective Dee and the Mystery of the Phantom Flame	2010	9	tt1123373	48492	119	PG-13	13000000	6.6	80	385
1142	Tag und Nacht	2010	10	tt1754568	79571	101	Not Rated	0	5.6	\N	17
1143	Beneath Hill 60	2010	4	tt1418646	43418	122	R	7347125	7.1	86	108
1144	Howl	2010	8	tt1049402	38568	84	R	5000000	6.7	63	17
1145	Consent	2010	2	tt1090749	182483	87	Not Rated	0	5.8	\N	276
1146	Caught Inside	2010	3	tt1604070	92119	93	R	0	5.4	86	26
1147	High School	2010	6	tt1247667	27584	99	R	0	5.8	28	30
1148	Kites	2010	5	tt1198101	37737	123	Not Rated	0	6.1	72	386
1149	The Final	2010	1	tt1390535	34583	93	R	1000000	5.4	13	22
1150	Barney's Version	2010	10	tt1423894	46829	134	R	30000000	7.3	78	4
1151	Vedam	2010	6	tt1649431	97342	141	Not Rated	3000000	8.1	\N	31
1152	Third Star	2010	6	tt1510906	75170	92	Not Rated	0	7.5	47	17
1154	King of Devil's Island	2010	12	tt1332134	73211	120	Not Rated	10000000	7.5	94	31
1155	The Encounter	2010	5	tt1663680	63348	85	N/A	0	6.8	80	78
1156	Cyrus	2010	6	tt1336617	39053	91	R	7000000	6.3	80	2
1157	Mysterious Island	2010	1	tt1705125	90363	86	N/A	2500000	3.5	\N	387
1158	Beautiful Boy	2010	9	tt1533013	59437	101	R	0	6.6	70	17
1159	Raajneeti	2010	6	tt1291465	37951	167	Not Rated	0	7.1	13	18
1160	Kidnapped	2010	6	tt1629377	48393	85	Not Rated	0	6.4	44	22
1161	Red Hill	2010	11	tt1530983	45569	97	R	0	6.4	79	388
1162	Virginia	2010	5	tt1440379	102639	111	R	0	5.4	11	17
1164	Reign of Assassins	2010	9	tt1460743	44092	117	R	12000000	6.8	70	389
1165	Arthur 3: The War of the Two Worlds	2010	8	tt0940656	42949	101	PG	70200000	5.5	20	249
1166	Once Upon a Time in Mumbaai	2010	7	tt1395054	42966	132	Not Rated	19000000	7.4	68	54
1167	New Kids Turbo	2010	12	tt1648112	46523	84	N/A	1500000	6.4	53	6
1168	Casino Jack	2010	9	tt1194417	45324	108	R	12500000	6.2	40	241
1169	Lucky Life	2010	4	tt1206314	85353	0	N/A	0	7.3	\N	15
1170	Gantz	2010	11	tt1525835	56832	130	Not Rated	0	6.5	58	45
1171	Dylan Dog: Dead of Night	2011	3	tt1013860	43935	107	PG-13	20000000	5.1	7	390
1172	Enthiran	2010	10	tt1305797	148284	155	Not Rated	26400000	7.1	67	71
1173	Klown	2010	12	tt1680136	48748	93	R	0	7.2	73	30
1174	Toll Booth	2011	5	tt1753866	66574	96	N/A	0	6.3	37	17
1175	The Trial	2010	9	tt1264115	49057	100	PG-13	0	5.6	23	2
1176	Road Train	2010	5	tt1241330	42307	90	R	0	3.7	11	125
1177	The Myth of the American Sleepover	2011	7	tt1174042	70588	96	Not Rated	30000	6.3	81	2
1178	Meet Monica Velour	2010	6	tt1291549	56928	98	R	5000000	5.8	48	2
1179	True Legend	2010	2	tt1425257	37034	115	R	20000000	6.4	64	69
1181	The Bang Bang Club	2010	9	tt1173687	60011	106	R	0	7.0	49	15
1182	Behind Blue Skies	2010	9	tt1510918	46953	110	N/A	0	6.6	49	17
1183	LSD: Love, Sex aur Dhokha	2010	3	tt1608777	35687	108	Not Rated	0	7.1	77	12
1184	The Disappearance of Haruhi Suzumiya	2010	2	tt1572781	36865	162	Not Rated	0	8.1	95	391
1185	Guzaarish	2010	11	tt1438298	41518	126	N/A	0	7.4	67	15
1186	Tuesday, After Christmas	2010	5	tt1470024	55151	99	Unrated	0	6.9	74	15
1187	The Round Up	2010	3	tt1382725	41411	115	Not Rated	20000000	7.1	56	108
1188	The King of Fighters	2009	11	tt1038685	44571	93	Not Rated	12000000	3.0	11	129
1189	Waiting for Forever	2010	2	tt1296898	52338	94	PG-13	0	6.0	5	15
1190	Colorful	2010	8	tt1677561	64246	127	TV-14	0	7.4	79	7
1191	A Turtle's Tale: Sammy's Adventures	2010	8	tt1230204	49953	88	PG	0	6.1	44	354
1192	Father of Invention	2010	2	tt1381505	35221	93	PG-13	0	5.8	0	4
1193	If A Tree Falls	2010	1	tt1650412	96271	84	N/A	0	3.9	50	22
1194	Brighton Rock	2010	9	tt1233192	62728	111	R	0	5.7	51	54
1196	Good Neighbours	2011	6	tt1576440	64320	99	R	0	5.8	67	18
1197	Mr. Nice	2010	10	tt1183911	46934	121	N/A	0	6.4	53	241
1198	Siren	2010	11	tt1548635	58718	86	R	0	3.6	13	21
1199	Leap Year	2010	5	tt1537401	63555	94	Unrated	0	5.9	92	2
1200	Peepli Live	2010	8	tt1447508	44549	104	Not Rated	2270000	7.4	86	4
1201	Space Battleship Yamato	2010	12	tt1477109	61984	131	TV-14	12000000	6.1	54	32
1202	Loose Cannons	2010	2	tt1405810	40794	110	Not Rated	7000000	7.3	72	2
1203	Radio Free Albemuth	2010	1	tt1129396	139406	110	R	3600000	5.6	36	102
1204	Secret Reunion	2010	2	tt1535491	50090	116	Not Rated	0	6.9	69	31
1205	Strapped	2010	9	tt1712573	52605	95	Not Rated	0	6.7	63	17
1206	Ong Bak 3	2010	5	tt1653690	43209	95	R	0	5.0	50	393
1207	Gainsbourg: A Heroic Life	2010	1	tt1329457	31900	130	Not Rated	0	6.9	73	17
1208	Bonded by Blood	2010	9	tt1540400	43944	100	N/A	0	5.5	9	54
1209	The Penthouse	2010	3	tt0929618	26353	85	R	3000000	3.6	9	30
1211	Let the Bullets Fly	2010	12	tt1533117	51533	132	Not Rated	0	7.3	76	6
1212	YellowBrickRoad	2010	1	tt1398428	47386	99	R	500000	4.8	50	22
1213	14 Blades	2010	2	tt1442571	34179	114	R	20000000	6.3	69	66
1214	Chatroom	2010	8	tt1319704	48946	97	R	0	5.5	9	18
1215	R	2010	4	tt1434443	49207	99	Unrated	0	7.1	91	12
1216	Anjaana Anjaani	2010	9	tt1499201	44566	151	Not Rated	6400000	5.8	52	189
1217	Christmas Mail	2010	12	tt1663628	76706	89	TV-PG	0	5.5	36	52
1218	Bed & Breakfast	2010	12	tt1678040	64458	89	PG-13	0	5.0	\N	86
1219	Friendship!	2010	1	tt1247657	35217	110	N/A	0	6.5	65	4
1220	Simple Simon	2010	9	tt1686313	55165	85	N/A	0	7.1	78	4
1221	StreetDance 3D	2010	5	tt1447972	41592	98	PG-13	5773100	5.9	76	41
1222	Hunt to Kill	2010	10	tt1563719	46713	98	R	2300000	5.2	33	223
1223	71: Into the Fire	2010	6	tt1587729	51200	120	Not Rated	10400000	7.3	90	394
1224	Ca$h	2010	1	tt1106860	27004	108	R	7000000	6.0	30	40
1225	The Colour Out of Space	2010	10	tt1756479	109463	85	Not Rated	0	6.5	\N	122
1226	Monogamy	2010	4	tt1502714	55895	94	Unrated	1000000	5.0	48	15
1227	Housefull	2010	4	tt1573072	58051	135	Not Rated	0	5.4	42	2
1228	Our Family Wedding	2010	3	tt1305583	34563	103	PG-13	14000000	5.0	15	30
1229	Midnight FM	2010	10	tt1825955	55758	106	Not Rated	0	6.5	63	19
1231	Hard Breakers	2010	1	tt1220627	52306	98	R	0	2.7	14	30
1233	West Is West	2010	10	tt1441956	63943	103	N/A	3837625	6.5	64	30
1234	Letters to God	2010	4	tt1462054	35691	110	PG	3000000	6.3	26	78
1235	Little Big Soldier	2010	2	tt1319718	35138	96	PG-13	25000000	6.9	79	116
1236	We Are What We Are	2010	11	tt1620604	50272	90	Not Rated	0	5.7	72	22
1237	Gandu	2010	10	tt1841611	92472	85	Unrated	0	5.6	67	17
1238	Holy Rollers	2010	5	tt1143896	45022	89	R	0	5.9	52	12
1239	The Virginity Hit	2010	9	tt1695994	42889	120	R	2000000	4.6	29	30
1240	Stranger Things	2013	4	tt1468737	182026	77	Not Rated	0	6.8	83	17
1242	Oranges and Sunshine	2010	10	tt1438216	70925	100	R	0	7.1	69	17
1243	Needle	2010	6	tt1545315	49347	90	R	3500000	4.8	72	97
1244	Jordan	2010	6	tt1354022	359218	77	Not Rated	0	5.6	\N	395
1245	Altitude	2010	10	tt1407049	44678	90	R	0	4.8	\N	35
1246	Sex & Drugs & Rock & Roll	2010	1	tt1393020	37234	115	TV-MA	2000000	6.6	73	17
1247	Stomp the Yard 2: Homecoming	2010	10	tt1533817	33473	90	PG-13	0	4.3	34	163
1248	Open Season 3	2010	1	tt1646926	51170	75	PG	0	5.1	31	143
1249	Spiderhole	2010	10	tt1496884	61948	82	Not Rated	0	4.2	22	21
1250	I Didn't Come Here to Die	2010	10	tt1549584	157161	80	Not Rated	0	5.3	41	34
1251	The High Cost of Living	2011	5	tt1479388	73474	92	PG-13	0	6.8	53	17
1252	PG 16...	2010	9	tt1718766	51285	89	N/A	0	6.3	\N	2
1253	Pure Country 2: The Gift	2010	10	tt1549571	58936	112	PG	0	5.0	54	41
1254	Legendary	2010	9	tt1563704	43922	107	PG-13	0	6.2	18	17
1255	Hisss	2010	10	tt1244093	47655	98	Not Rated	10000000	2.8	16	27
1256	Animals United	2010	10	tt1620449	50135	93	PG	0	4.9	25	147
1257	The First Beautiful Thing	2010	1	tt1467273	36940	122	Not Rated	0	7.1	82	4
1258	Ceremony	2010	10	tt1341341	55246	89	R	0	5.5	40	86
1259	Brilliantlove	2010	11	tt1468313	50493	97	Unrated	650000	4.9	50	15
1260	Dabangg	2010	9	tt1620719	44425	130	Not Rated	9370000	6.2	60	127
1261	Waking Madison	2011	5	tt0831280	68174	89	R	0	5.7	42	8
1262	Essential Killing	2010	9	tt1561768	48243	84	R	3654073	6.1	77	396
1263	Joy	2010	4	tt1465490	58396	75	N/A	0	6.0	\N	17
1264	Black Venus	2010	10	tt1401643	56405	159	Not Rated	0	6.8	100	16
1265	Chain Letter	2010	10	tt1148200	38033	96	R	5000000	4.1	33	22
1267	Aaranya Kaandam	2011	6	tt1496729	119123	153	Not Rated	780000	8.6	98	120
1268	Loft	2010	12	tt1606789	57059	110	N/A	0	6.9	\N	26
1269	Five Minarets in New York	2010	3	tt1686039	51794	119	Not Rated	12000000	5.8	37	17
1270	Uninhabited	2010	5	tt1459013	45017	93	TV-14	0	4.3	\N	22
1271	The River Why	2010	4	tt1241329	11403	101	PG-13	0	5.7	38	15
1272	As If I Am Not There	2010	7	tt1456477	78098	109	N/A	0	7.2	85	9
1273	Point Blank	2010	11	tt1545759	61404	84	R	16000000	6.8	91	19
1274	Archipelago	2011	3	tt1527835	64655	114	Not Rated	0	6.3	96	17
1275	The Big Bang	2011	2	tt1307873	54271	101	R	17000000	5.4	19	180
1276	13Hrs	2010	8	tt1411232	48015	81	R	0	4.4	14	89
1277	The First Grader	2010	9	tt0790663	47559	103	PG-13	0	7.4	62	15
1278	Ultramarines: A Warhammer 40,000 Movie	2010	12	tt1679332	52010	76	R	0	5.6	39	397
1279	The Princess of Montpensier	2010	11	tt1599975	57695	139	Not Rated	14734000	6.4	85	398
1280	Cherry Tree Lane	2010	7	tt1468829	47259	77	TV-MA	0	4.9	61	64
1281	Mysteries of Lisbon	2010	10	tt1236371	57403	267	Not Rated	2500000	7.4	86	17
1282	Raavanan	2010	6	tt1664806	54456	134	N/A	5200000	6.8	67	123
1283	An Invisible Sign	2010	10	tt1212454	59435	96	PG-13	0	5.4	0	399
1284	Spud	2010	12	tt1059969	61410	103	N/A	5000000	6.7	80	4
1286	Jack Goes Boating	2010	9	tt1278379	43943	89	R	0	6.4	68	2
1287	The Silent House	2010	8	tt1646973	56180	86	Not Rated	6000	5.4	68	103
1288	Vinnaithaandi Varuvaayaa	2010	2	tt1609168	37941	157	PG-13	3000000	8.0	87	15
1289	Outcast	2010	12	tt1396219	42917	98	R	0	5.3	64	185
1290	Janie Jones	2010	9	tt1509130	73700	114	Not Rated	0	6.6	56	163
1291	Raavan	2010	6	tt1334470	37460	138	Not Rated	4200000	5.4	44	400
1292	Saint	2010	10	tt1167675	45756	85	Not Rated	0	5.5	55	34
1293	How to Make Love to a Woman	2010	7	tt1241017	40722	91	R	0	4.1	20	86
1294	Neds	2010	10	tt1560970	55785	124	TV-14	0	7.0	94	17
1295	Gun	2010	6	tt1560954	51250	81	R	10000000	3.8	25	19
1296	Mumbai Diaries	2010	1	tt1433810	54890	102	TV-14	0	7.0	65	17
1297	Sennentuntschi	2010	9	tt1296077	61722	110	Not Rated	0	6.5	56	97
1298	In My Sleep	2010	4	tt0326965	40048	90	PG-13	0	5.5	13	8
1299	Beyond	2010	12	tt1437366	51423	99	Not Rated	3000000	7.0	67	17
1301	Trophy Wife	2010	11	tt1521848	51447	103	R	0	6.4	83	30
1302	Yes or No	2010	12	tt1906518	64786	107	N/A	0	6.8	75	86
1303	The Clinic	2010	10	tt1345772	57749	94	R	0	5.4	26	83
1304	Boy Wonder	2010	8	tt1456060	80188	93	R	0	6.8	57	204
1305	Drama	2010	7	tt1365451	79168	80	N/A	0	5.0	\N	17
1306	Dream Home	2010	4	tt1407972	49706	96	Not Rated	0	6.6	76	21
1307	I Hate Luv Storys	2010	6	tt1667838	40777	129	Not Rated	4400000	5.6	44	2
1308	The Drawn Together Movie: The Movie!	2010	3	tt1546036	36736	70	TV-MA	0	6.2	49	401
1309	Rakht Charitra	2010	10	tt1664809	49028	123	Not Rated	390000	7.6	74	59
1310	House Broken	2009	12	tt1054631	28210	84	R	0	4.7	\N	30
1312	Please Give	2010	4	tt0878835	40247	90	R	3000000	6.6	87	4
1313	Shank	2010	8	tt1320296	41345	90	Unrated	0	4.0	0	66
1314	Nothing to Declare	2010	12	tt1528313	52077	108	Not Rated	28000000	6.4	42	30
1315	Chico & Rita	2010	11	tt1235830	63498	94	Not Rated	0	7.2	87	402
1316	2001 Maniacs: Field of Screams	2010	7	tt0858411	40912	86	R	500000	3.2	9	34
1317	Benvenuti al Sud	2010	10	tt1529235	48415	102	N/A	4000000	6.6	56	30
1318	A Somewhat Gentle Man	2010	3	tt1386683	31035	103	Not Rated	0	6.9	86	241
1319	Is It Just Me?	2010	1	tt1533053	54532	94	Unrated	0	6.2	55	2
1320	Route Irish	2011	3	tt1528312	59065	109	N/A	0	6.4	76	17
1321	Barry Munday	2010	3	tt0482461	44594	95	R	0	5.9	47	2
1322	The Kid	2010	4	tt1371160	28987	90	Not Rated	0	6.9	50	17
1324	Main Street	2010	10	tt1365483	54469	92	PG	10000000	4.7	14	15
1325	Our Day Will Come	2010	9	tt1651328	50365	90	Not Rated	4500000	6.2	45	4
1326	Under the Hawthorn Tree	2010	9	tt1554523	50542	113	N/A	0	7.1	76	15
1327	Dear Mr. Gacy	2010	5	tt1371117	51512	103	R	0	6.4	51	54
1328	Psychosis	2010	7	tt1351784	41445	89	R	1200000	3.6	12	97
1329	Three	2010	12	tt1517177	53256	119	Unrated	0	6.7	47	2
1330	Born to Raise Hell	2010	10	tt1528718	46103	98	R	10000000	4.5	23	29
1331	Jitters	2010	8	tt1634524	78441	93	Not Rated	2000000	6.8	59	17
1332	Sinners and Saints	2010	6	tt1130969	66193	104	R	0	6.1	49	19
1333	Open House	2010	8	tt1448762	39959	88	R	0	4.3	12	5
1334	Bring Me the Head of Lance Henriksen	2010	1	tt2093965	515197	0	N/A	0	\N	\N	276
1335	That Girl in Yellow Boots	2010	9	tt1580704	77864	103	Not Rated	0	6.6	50	130
1337	Brother's Justice	2010	10	tt1540803	48375	80	N/A	0	4.5	0	403
1338	Aisha	2010	8	tt1509732	44248	126	N/A	3900000	5.0	31	2
1339	Lifted	2010	8	tt1492959	75910	108	PG-13	0	6.6	\N	78
1340	Beautiful Lies	2010	12	tt1529569	51072	105	N/A	0	6.5	39	86
1341	Bittersweet	2010	5	tt2210441	84250	120	N/A	0	7.8	\N	4
1342	A Cat in Paris	2010	12	tt1673702	52264	70	PG	0	6.9	83	401
1343	The Last Rites of Ransom Pride	2010	6	tt1268970	46562	83	R	0	4.3	35	404
1344	The Kings of Mykonos	2010	5	tt1457766	45715	97	N/A	0	4.5	30	405
1345	Neon Flesh	2010	10	tt1259570	62077	101	Not Rated	4364700	5.7	54	344
1346	The Sentiment of the Flesh	2010	12	tt1740798	52321	91	Not Rated	0	5.2	34	99
1347	Tales of an Ancient Empire	2010	7	tt1136688	47065	86	R	1000000	2.4	4	406
1348	Cabotins	2010	11	tt1460741	60954	0	N/A	4800000	6.1	\N	30
1349	Real Steel	2011	9	tt0433035	39254	127	PG-13	110000000	7.1	60	118
1350	Bad Teacher	2011	5	tt1284575	52449	92	R	20000000	5.6	44	30
1351	Harry Potter and the Deathly Hallows: Part 2	2011	7	tt1201607	12445	130	PG-13	125000000	8.1	96	193
1352	The Girl with the Dragon Tattoo	2011	12	tt1568346	65754	158	R	90000000	7.8	86	130
1353	Captain America: The First Avenger	2011	7	tt0458339	1771	124	PG-13	140000000	6.9	80	33
1354	Thor	2011	4	tt0800369	10195	115	PG-13	150000000	7.0	77	74
1355	Moneyball	2011	9	tt1210166	60308	134	PG-13	50000000	7.6	94	17
1356	The Help	2011	8	tt1454029	50014	146	PG-13	25000000	8.0	76	17
1358	Drive	2011	8	tt0780504	64690	100	R	15000000	7.8	92	54
1359	Bridesmaids	2011	5	tt1478338	55721	125	R	32500000	6.8	90	86
1360	Crazy, Stupid, Love.	2011	7	tt1570728	50646	118	PG-13	50000000	7.4	79	2
1361	Contagion	2011	9	tt1598778	39538	106	PG-13	60000000	6.7	85	102
1362	Super 8	2011	6	tt1650062	37686	112	PG-13	50000000	7.0	81	236
1363	Pirates of the Caribbean: On Stranger Tides	2011	5	tt1298650	1865	136	PG-13	380000000	6.6	33	74
1364	Immortals	2011	11	tt1253864	37958	110	R	75000000	6.0	46	124
1365	Detachment	2011	4	tt1683526	74308	98	Not Rated	0	7.7	57	17
1366	In Time	2011	10	tt1637688	49530	109	PG-13	40000000	6.7	37	129
1367	X-Men: First Class	2011	6	tt1270798	49538	132	PG-13	160000000	7.7	86	33
1368	Midnight in Paris	2011	5	tt1605783	59436	94	PG-13	30000000	7.7	93	245
1369	The Intouchables	2011	11	tt1675434	77338	113	R	13000000	8.5	75	4
1370	Warrior	2011	9	tt1291584	59440	140	PG-13	25000000	8.2	83	31
1371	The Three Musketeers	2011	8	tt1509767	52451	110	PG-13	75000000	5.7	26	223
1373	The Twilight Saga: Breaking Dawn - Part 1	2011	11	tt1324999	50619	117	PG-13	110000000	4.9	25	407
1374	Tinker Tailor Soldier Spy	2011	9	tt1340800	49517	127	R	30000000	7.0	83	8
1375	Scream 4	2011	4	tt1262416	41446	111	R	40000000	6.1	60	259
1376	Sucker Punch	2011	3	tt0978764	23629	110	PG-13	82000000	6.0	22	137
1377	No Strings Attached	2011	1	tt1411238	41630	107	R	25000000	6.2	49	86
1378	We Need to Talk About Kevin	2011	9	tt1242460	71859	113	R	7000000	7.5	75	18
1379	Shame	2011	10	tt1723811	76025	102	NC-17	6500000	7.2	79	17
1380	The Thing	2011	10	tt0905372	60935	103	R	35000000	6.2	35	230
1381	Horrible Bosses	2011	7	tt1499658	51540	98	R	35000000	6.9	69	159
1382	Conan the Barbarian	2011	8	tt0816462	37430	113	R	90000000	5.2	25	74
1383	Margin Call	2011	9	tt1615147	50839	107	R	3500000	7.1	87	18
1384	Green Lantern	2011	6	tt1133985	44912	114	PG-13	200000000	5.5	26	284
1385	Hugo	2011	11	tt0970179	44826	126	PG	170000000	7.5	93	408
1386	The Descendants	2011	9	tt1033575	65057	115	R	20000000	7.3	88	4
1388	The Ides of March	2011	9	tt1124035	10316	101	R	12500000	7.1	84	17
1390	The Lincoln Lawyer	2011	3	tt1189340	50348	119	R	40000000	7.3	83	54
1391	Limitless	2011	3	tt1219289	51876	105	PG-13	27000000	7.4	69	236
1392	The Change-Up	2011	8	tt1488555	49520	112	R	52000000	6.3	25	30
1393	Abduction	2011	9	tt1600195	59965	106	PG-13	35000000	5.1	5	180
1394	Zookeeper	2011	7	tt1222817	38317	102	PG	80000000	5.2	14	409
1395	Melancholia	2011	5	tt1527186	62215	135	R	7400000	7.2	79	96
1397	The Tree of Life	2011	5	tt0478304	8967	139	PG-13	32000000	6.8	85	98
1398	The Hidden Face	2011	9	tt1772250	80184	92	R	0	7.4	80	55
1400	Sleeping Beauty	2011	6	tt1588398	64586	102	Not Rated	10000000	5.3	48	15
1401	You're Next	2011	9	tt1853739	83899	95	R	0	6.6	78	97
1402	Jane Eyre	2011	3	tt1229822	38684	120	PG-13	0	7.3	84	15
1403	Cowboys & Aliens	2011	7	tt0409847	49849	119	PG-13	163000000	6.0	44	410
1404	Friends with Benefits	2011	7	tt1632708	50544	109	R	35000000	6.5	69	86
1405	The Skin I Live In	2011	8	tt1189073	63311	120	R	13000000	7.6	81	103
1406	Hanna	2011	4	tt0993842	50456	111	PG-13	30000000	6.8	71	223
1407	Rango	2011	3	tt1192628	44896	107	PG	135000000	7.2	88	411
1408	Desire	2011	9	tt1879030	86331	103	Not Rated	1344000	5.5	\N	15
1409	Red Riding Hood	2011	3	tt1486185	49730	100	PG-13	42000000	5.5	10	27
1410	Source Code	2011	3	tt0945513	45612	93	PG-13	32000000	7.5	92	236
1411	The Inbetweeners Movie	2011	8	tt1716772	69798	97	R	4478250	6.7	53	30
1412	The Adventures of Tintin	2011	10	tt0983193	17578	107	PG	130000000	7.3	74	412
1413	Transformers: Dark of the Moon	2011	6	tt1399103	38356	154	PG-13	195000000	6.2	35	33
1414	Paul	2011	2	tt1092026	39513	104	R	40000000	7.0	70	359
1415	The Hangover Part II	2011	5	tt1411697	45243	102	R	80000000	6.4	33	30
1416	Haywire	2011	11	tt1506999	70435	93	R	23000000	5.8	80	66
1417	The Raid	2011	11	tt1899353	94329	101	R	1100000	7.6	86	19
1418	Footloose	2011	10	tt1068242	68817	113	PG-13	24000000	5.9	69	41
1419	One Day	2011	3	tt1563738	51828	107	PG-13	15000000	7.0	36	15
1420	The Smurfs	2011	7	tt0472181	41513	103	PG	110000000	5.4	21	117
1421	The Woman	2011	10	tt1714208	65599	102	R	0	6.0	73	50
1423	The Sitter	2011	12	tt1366344	57431	81	R	25000000	5.7	22	30
1424	Killer Joe	2011	9	tt1726669	73567	102	R	10000000	6.7	79	54
1425	New Year's Eve	2011	12	tt1598822	62838	118	PG-13	56000000	5.7	7	86
1426	The Best Exotic Marigold Hotel	2011	11	tt1412386	74534	124	PG-13	10000000	7.2	78	4
1427	Johnny English Reborn	2011	9	tt1634122	58233	101	PG	45000000	6.3	38	353
1428	Cars 2	2011	6	tt1216475	49013	106	G	200000000	6.1	39	143
1429	I Am Number Four	2011	2	tt1464540	46529	109	PG-13	50000000	6.1	33	284
1430	My Week with Marilyn	2011	11	tt1655420	75900	99	R	6400000	6.9	83	17
1431	Rise of the Planet of the Apes	2011	8	tt1318514	61791	105	PG-13	93000000	7.6	82	92
1432	Something Borrowed	2011	5	tt0491152	49022	112	PG-13	35000000	5.9	15	2
1433	Martha Marcy May Marlene	2011	10	tt1441326	50837	101	R	0	6.9	89	18
1434	Priest	2011	5	tt0822847	38321	87	PG-13	60000000	5.7	15	145
1435	The Adjustment Bureau	2011	3	tt1385826	38050	106	PG-13	50200000	7.0	71	250
1436	The Artist	2011	10	tt1655442	74643	100	PG-13	15000000	7.9	95	2
1437	Rio	2011	4	tt1436562	46195	96	G	90000000	6.9	72	143
1438	Kung Fu Panda 2	2011	5	tt1302011	49444	91	PG	150000000	7.2	81	354
1439	Final Destination 5	2011	8	tt1622979	55779	92	R	47000000	5.8	62	259
1440	The Muppets	2011	11	tt1204342	64328	103	PG	45000000	7.1	95	413
1441	A Separation	2011	3	tt1832382	60243	123	PG-13	5000000	8.3	99	17
1443	The Grey	2011	12	tt1601913	75174	117	R	25000000	6.8	79	312
1444	Your Highness	2011	4	tt1240982	38319	102	R	49900000	5.5	28	414
1445	50/50	2011	9	tt1306980	40807	100	R	8000000	7.6	93	4
1446	The Awakening	2011	8	tt1687901	77949	107	R	4798235	6.5	62	415
1447	War Horse	2011	12	tt1568911	57212	146	PG-13	66000000	7.2	75	113
1448	Colombiana	2011	7	tt1657507	62835	108	PG-13	40000000	6.4	28	204
1449	A Dangerous Method	2011	9	tt1571222	48231	99	R	15000000	6.4	78	18
1450	Goon	2012	1	tt1456635	74387	92	R	0	6.8	81	30
1451	Killer Elite	2011	9	tt1448755	49021	116	R	66000000	6.4	27	223
1452	Attack the Block	2011	5	tt1478964	59678	88	R	14350531	6.6	90	3
1453	Kill the Irishman	2011	3	tt1416801	51209	106	R	0	7.1	61	204
1454	Take Shelter	2011	9	tt1675192	64720	120	R	5000000	7.4	92	5
1455	Battle: Los Angeles	2011	3	tt1217613	44943	116	PG-13	70000000	5.7	36	71
1456	Larry Crowne	2011	6	tt1583420	59861	98	PG-13	30000000	6.1	37	2
1457	Soul Surfer	2011	4	tt1596346	43959	112	PG	18000000	7.0	45	78
1459	Gnomeo & Juliet	2011	1	tt0377981	45772	84	G	36000000	5.9	56	354
1460	The Mechanic	2011	1	tt0472399	27582	93	R	40000000	6.6	53	19
1461	The Guard	2011	7	tt1540133	67913	96	R	6000000	7.3	94	133
1462	The Roommate	2011	2	tt1265990	49950	91	PG-13	16000000	4.8	3	5
1463	Perfect Sense	2011	9	tt1439572	51999	93	R	0	7.1	57	200
1464	Act Naturally	2011	3	tt1430070	192690	92	Unrated	0	4.6	75	4
1465	The Iron Lady	2011	12	tt1007029	71688	105	PG-13	13000000	6.4	52	16
1466	Headhunters	2011	8	tt1614989	70670	100	R	0	7.5	93	19
1467	Unknown	2011	2	tt1401152	48138	113	PG-13	30000000	6.8	55	180
1468	We Bought a Zoo	2011	12	tt1389137	74465	124	PG	50000000	7.1	65	94
1469	J. Edgar	2011	11	tt1616195	88794	137	R	35000000	6.5	43	141
1471	Monte Carlo	2011	7	tt1067774	59860	109	PG	20000000	5.8	40	416
1472	Grave Encounters	2011	9	tt1703199	50698	93	Not Rated	1000000	6.1	67	22
1473	Blitz	2011	5	tt1297919	55846	97	R	15774948	6.2	48	19
1474	Puss in Boots	2011	10	tt0448694	417859	90	PG	130000000	6.6	86	417
1475	Another Earth	2011	7	tt1549572	55420	92	PG-13	100000	7.0	66	96
1476	A Lonely Place to Die	2011	4	tt1422136	81390	99	R	4000000	6.2	75	418
1477	Like Crazy	2011	10	tt1758692	60420	90	PG-13	250000	6.7	72	15
1478	Snowtown	2011	5	tt1680114	67748	120	Not Rated	0	6.6	83	221
1480	Shark Night 3D	2011	9	tt1633356	65055	91	PG-13	28000000	4.0	19	22
1481	Apollo 18	2011	7	tt1772240	50357	86	PG-13	5000000	5.2	23	125
