397	7.480000000000001	19278	Bill Hader
398	6.419999999999999	1772	Anna Faris
399	7.229999999999999	3085	James Caan
400	6.34	62861	Andy Samberg
401	6.970000000000001	11357	Bruce Campbell
402	6.249999999999999	126478	Kim Hye-ja
403	7.540000000000001	70336	Won Bin
404	6.989999999999999	1299287	Jin Goo
405	6.9799999999999995	141541	Yoon Je-moon
406	7.109999999999999	994248	Jeon Mi-seon
407	6.3	109560	Gabourey Sidibe
408	5.87	60561	Mo'Nique
409	6.7299999999999995	52851	Paula Patton
410	5.960000000000001	66586	Mariah Carey
411	6.840000000000001	77069	Lenny Kravitz
412	7.399999999999999	2440	Bill Nighy
413	6.470000000000001	3968	Michael Sheen
414	6.37	25702	Rhona Mitra
415	5.36	3969	Shane Brolly
416	6.9799999999999995	978	Steven Mackintosh
417	7.12	40039	Josh Stewart
418	5.98	1607	Juan Fernández
419	5.449999999999999	108774	Michael Reilly Burke
420	5.72	84613	Madeline Zima
421	5.66	44151	Andrea Roth
422	6.74	7399	Ben Stiller
423	7.140000000000001	9273	Amy Adams
424	6.9300000000000015	887	Owen Wilson
425	6.590000000000001	5587	Hank Azaria
426	7.1	2157	Robin Williams
427	7.15	5472	Colin Firth
428	7.040000000000001	3292	Nicholas Hoult
429	7.25	1247	Matthew Goode
430	5.499999999999999	1316023	Jon Kortajarena
431	6.68	77304	Zhao Wei
432	6.2299999999999995	109809	Chen Kun
433	6.949999999999998	96862	Hu Jun
434	6.2700000000000005	64435	Jaycee Chan
435	5.949999999999999	109810	Li Jiuzhe
436	6.950000000000001	976	Jason Statham
437	6.4799999999999995	20189	Amy Smart
438	6.55	141	David Carradine
439	6.590000000000001	20309	Dwight Yoakam
440	6.35	39126	Bai Ling
441	6.3100000000000005	90451	Tom Sturridge
442	7.260000000000001	1233	Philip Seymour Hoffman
443	7.210000000000001	7056	Emma Thompson
444	7.15	22226	Paul Rudd
445	6.35	41088	Jason Segel
446	6.979999999999999	80591	Rashida Jones
447	6.55	18973	Mila Kunis
448	7.339999999999999	41091	Kristen Wiig
449	5.9	95635	Michelle Nolden
450	7.169999999999999	3229	Arliss Howard
451	6.75	17402	Ron Livingston
452	6.0200000000000005	18976	Ashton Kutcher
453	6.16	8256	Anne Heche
454	6.17	59237	Margarita Levieva
455	7.7299999999999995	60898	Sebastian Stan
456	6.609999999999999	34486	Ashley Johnson
457	7.409999999999999	17605	Idris Elba
458	6.529999999999999	14386	Beyoncé Knowles
459	6.29	17303	Ali Larter
460	6.29	3035	Jerry O'Connell
461	5.0	1190677	Bonnie Perlman
462	6.93	368	Reese Witherspoon
463	6.9799999999999995	19274	Seth Rogen
464	6.33	41419	Hugh Laurie
465	6.919999999999999	21200	Will Arnett
466	6.69	2628	Kiefer Sutherland
467	6.614285714285714	49624	Jensen Ackles
468	6.029999999999999	5915	Jaime King
469	5.67	43442	Kerr Smith
470	4.300000000000001	76886	Betsy Rue
471	5.979999999999999	39391	Edi Gathegi
472	6.87	1019	Mads Mikkelsen
473	6.790000000000001	480	Gary Lewis
474	6.68	1833	Jamie Sives
475	6.960000000000001	3071	Ewan Stewart
476	6.277777777777779	32808	Alexander Morton
477	6.12	17441	Lou Taylor Pucci
478	6.11	15555	Piper Perabo
479	6.919999999999999	84247	Emily VanCamp
480	6.65	22227	Christopher Meloni
481	7.25	569	Ethan Hawke
482	6.9799999999999995	4783	Sam Neill
483	6.409999999999999	79966	Claudia Karvan
484	6.25	103554	Isabel Lucas
485	5.58	37936	Christina Milian
486	6.05	2184983	Taylar Eliza
487	7.219999999999999	10297	Matthew McConaughey
488	7.26	3392	Michael Douglas
489	6.889999999999999	23659	Will Ferrell
490	6.09	58016	Anna Friel
491	6.87	62862	Danny McBride
492	6.840000000000001	62863	Jorma Taccone
493	5.24	141525	Matt Lauer
494	6.3	955	Penélope Cruz
495	6.1899999999999995	1604	Lluís Homar
496	6.780000000000001	3480	Blanca Portillo
497	6.380000000000002	72631	José Luis Gómez
498	6.4300000000000015	102221	Rubén Ochandiano
499	5.9799999999999995	70456	Emily Browning
500	5.2299999999999995	20373	Arielle Kebbel
501	7.05	11064	David Strathairn
502	7.160000000000001	9281	Elizabeth Banks
503	5.833333333333333	172997	Maya Massar
504	6.669999999999999	27972	Josh Hutcherson
505	5.9	109441	Chris Massoglia
506	6.9	11663	Patrick Fugit
507	6.43	3136	Salma Hayek
508	5.840000000000001	78804	Jocelin Donahue
509	6.65	119232	Tom Noonan
510	6.14	100552	Mary Woronov
511	6.76	45400	Greta Gerwig
512	5.840000000000001	74133	AJ Bowen
513	6.340000000000001	11661	Kate Hudson
514	7.209999999999999	1813	Anne Hathaway
515	5.949999999999999	23821	Bryan Greenberg
516	7.5	73457	Chris Pratt
517	5.289999999999999	81388	Steve Howey
518	5.970000000000001	51992	Odette Annable
519	8.06	64	Gary Oldman
520	7.19	1736	James Remar
521	5.885714285714285	80576	Max Records
522	7.359999999999999	2229	Catherine Keener
523	6.33	54470	Lauren Ambrose
524	6.539999999999999	1213279	Ryan Corr
525	7.25	5953	Spike Jonze
526	6.75	61659	Chris Messina
527	6.44	58643	Linda Emond
528	6.4300000000000015	67773	Steve Martin
529	7.2700000000000005	7447	Alec Baldwin
530	6.829999999999998	17697	John Krasinski
531	6.669999999999999	25703	Lake Bell
532	6.369999999999999	25130	Ben Barnes
533	6.94	15556	Rebecca Hall
534	6.970000000000001	6639	Emilia Fox
535	6.76	21343	Ben Chaplin
536	5.819999999999999	76594	Miley Cyrus
537	5.833333333333333	78887	Billy Ray Cyrus
538	5.159999999999999	82785	Emily Osment
539	6.1000000000000005	212208	Taylor Swift
540	6.4	429	Lucas Till
541	5.4125000000000005	94423	Shantel VanSanten
542	5.3100000000000005	94421	Bobby Campo
543	4.977777777777778	84076	Nick Zano
544	5.433333333333334	94424	Haley Webb
545	5.790000000000001	21858	Krista Allen
546	6.830000000000001	33235	Logan Lerman
547	6.6	53820	Michael C. Hall
548	6.1499999999999995	38425	Amber Valletta
549	6.6800000000000015	8171	Ludacris
550	6.85	16376	Larry David
551	6.769999999999999	38940	Evan Rachel Wood
552	6.83	21731	Michael McKean
553	6.31	84423	Conleth Hill
554	7.15	1276	Patricia Clarkson
555	6.720000000000001	18918	Dwayne Johnson
556	6.26	1285	AnnaSophia Robb
557	6.050000000000001	23498	Alexander Ludwig
558	6.7299999999999995	17832	Carla Gugino
559	7.300000000000002	8785	Ciarán Hinds
560	6.250000000000001	21043	Dylan Walsh
561	6.4	6068	Sela Ward
562	5.69	110927	Penn Badgley
563	6.33	58966	Deirdre Lovejoy
564	7.75	192	Morgan Freeman
565	7.980000000000001	1892	Matt Damon
566	6.659999999999999	2606	Tony Kgoroge
567	6.550000000000001	63136	Patrick Mofokeng
568	6.225	109649	Matt Stern
569	6.489999999999999	2978	Max Minghella
570	7.18	25072	Oscar Isaac
571	6.7299999999999995	766	Ashraf Barhom
572	7.24	2369	Michael Lonsdale
573	4.92	84215	Jackson Rathbone
574	6.459999999999999	63311	Shaun Evans
575	5.7	95705	Hanne Steen
576	6.699999999999999	95706	Laura Donnelly
577	4.840000000000001	83734	Jonathan Readwin
578	6.1	63	Milla Jovovich
579	6.65	883	Will Patton
580	6.289999999999999	2603	Hakeem Kae-Kazim
581	7.56	17199	Corey Johnson
582	6.780000000000001	91494	Enzo Cilenti
583	6.82	3051	Toni Collette
584	6.609999999999999	22	Barry Humphries
585	6.9	92731	Bethany Whitmore
586	6.980000000000001	27578	Ellen Page
587	6.58	61178	Alia Shawkat
588	7.5	92019	Shannon Eagen
589	7.62	20738	Song Kang-ho
590	6.460000000000001	1059584	Kim Ok-bin
591	7.3	93252	Kim Hae-sook
592	7.31	25004	Shin Ha-kyun
593	7.15	88298	Song Young-chang
594	6.079999999999999	10862	Dominic Purcell
595	7.022222222222222	73968	Henry Cavill
596	6.169999999999999	105838	Emma Booth
597	5.566666666666666	107697	Rainer Winkelvoß
598	7.279999999999999	5292	Denzel Washington
599	7.090000000000001	8891	John Travolta
600	6.660000000000001	40481	Luis Guzmán
601	6.840000000000001	4691	James Gandolfini
602	5.757142857142857	112013	Rain
603	7.07	2038	Naomie Harris
604	6.460000000000001	61697	Sung Kang
605	6.37	9462	Randall Duk Kim
606	5.51	10883	Rick Yune
607	7.609999999999999	62	Bruce Willis
608	6.75	8329	Radha Mitchell
609	7.1800000000000015	2505	James Cromwell
610	7.37	10182	Ving Rhames
611	6.890000000000001	2176	Tommy Lee Jones
612	6.99	1230	John Goodman
613	7.33	9015	Kelly Macdonald
614	7.139999999999999	1229	Jeff Bridges
615	6.95	72466	Colin Farrell
616	7.070000000000002	1579	Maggie Gyllenhaal
617	6.82	19453	Tom Bower
618	6.249999999999999	19292	Adam Sandler
619	6.869999999999999	41089	Martin Starr
620	6.45	18324	Steve Zahn
621	6.75	18082	Timothy Olyphant
622	5.911111111111111	31168	Kiele Sanchez
623	7.7	74568	Chris Hemsworth
624	7.639999999999999	4	Carrie Fisher
625	6.36	4443	Christopher McDonald
626	6.26	53492	Sam Huntington
627	7.519999999999999	824	Ethan Suplee
628	6.209999999999999	59238	Chris Marquette
629	7.0200000000000005	70851	Jack Black
630	6.869999999999999	39995	Michael Cera
631	6.44	17485	Oliver Platt
632	6.960000000000001	212	David Cross
633	7.090000000000001	54691	Christopher Mintz-Plasse
634	7.67	11856	Daniel Day-Lewis
635	6.859999999999999	2227	Nicole Kidman
636	7.0600000000000005	5309	Judi Dench
637	6.35	11662	Jason Lee
638	6.610000000000001	69899	Zachary Levi
639	6.95	5081	Emily Blunt
640	6.839999999999999	36669	Rupert Friend
641	7.529999999999999	6162	Paul Bettany
642	7.2299999999999995	8436	Miranda Richardson
643	7.1899999999999995	388	Jim Broadbent
644	6.37	12519	Virginia Madsen
645	6.180000000000001	59219	Kyle Gallner
646	6.550000000000002	42993	Martin Donovan
647	6.27	58370	Amanda Crew
648	7.340000000000001	13550	Elias Koteas
649	6.65	418	Robert Patrick
650	6.81	1204	Julia Roberts
651	7.109999999999999	13242	Paul Giamatti
652	7.279999999999999	207	Tom Wilkinson
653	5.7250000000000005	15109	Lisa Roberts Gillan
654	6.9	6941	Cameron Diaz
655	6.99	11006	James Marsden
656	6.360000000000001	8924	Frank Langella
657	7.2	8986	James Rebhorn
658	6.590000000000001	1578	Holmes Osborne
659	6.8	79270	Annika Hallin
660	5.47	68307	Luke Mably
661	6.377777777777778	105238	Chukwudi Iwuji
662	6.8	105235	Adar Beck
663	6.49	16756	Jimi Mistry
664	6.122222222222223	17337	Nathalie Cox
665	6.666666666666666	76821	Jamal Woolard
666	6.790000000000001	15543	Derek Luke
667	5.516666666666667	101519	Naturi Naughton
668	7.68	53650	Anthony Mackie
669	5.9142857142857155	171941	Antonique Smith
670	6.24	32895	Kevin James
671	6.29	39213	Keir O'Donnell
672	5.63	34195	Jayma Mays
673	7.109999999999999	21127	Bobby Cannavale
674	5.910000000000001	28778	Shirley Knight
675	7.0200000000000005	1903	Alan Arkin
676	7.459999999999999	6384	Keanu Reeves
677	7.210000000000001	1920	Winona Ryder
678	6.45	64856	Michael Jai White
679	6.8	44994	Arsenio Hall
680	5.57	88059	Tommy Davidson
681	6.81	4728	Kevin Chapman
682	6.82	6396	Richard Edson
683	6.760000000000001	15757	Ray Romano
684	7.07	5723	John Leguizamo
685	6.710000000000001	5724	Denis Leary
686	6.360000000000001	15758	Queen Latifah
687	7.49	11108	Simon Pegg
688	5.880000000000001	37059	Nicholas D'Agosto
689	5.749999999999999	29020	Eric Christian Olsen
690	5.699999999999999	60952	Molly Sims
691	6.0	81164	Danneel Ackles
692	6.51	2144	Tobin Bell
693	6.23	36055	Costas Mandylor
694	7.05	6576	Mark Rolston
695	5.31	22434	Betsy Russell
696	6.57	2138	Shawnee Smith
697	7.290000000000001	3234	Joan Cusack
698	5.699999999999999	95039	Sofia Vassilieva
699	5.35	1031885	Keller Wortham
700	5.1	550863	Shari Solanis
701	5.388888888888889	74501	Luis Fernandez-Gil
702	5.975	208529	Adrian Quinonez
703	5.1	1627518	Marcellina Walker
704	6.5	3967	Kate Beckinsale
705	5.970000000000001	16856	Gabriel Macht
706	7.210000000000001	4139	Tom Skerritt
707	5.97	31132	Columbus Short
708	6.0600000000000005	25878	Shawn Doyle
709	6.4	109438	Xavier Samuel
710	6.166666666666667	136348	Robin McLeavy
711	5.550000000000001	63313	Victoria Thaine
712	5.655555555555555	136347	Jessica McNamee
713	6.349999999999999	1093948	Richard Wilson
714	5.720000000000001	38703	Kay Panabaker
715	6.06	101522	Walter Perez
716	5.949999999999999	206517	Asher Book
717	4.975	101521	Kherington Payne
718	7.340000000000001	3063	Tilda Swinton
719	6.37	125488	Flavio Parenti
720	6.340000000000001	125489	Edoardo Gabbriellini
721	6.599999999999999	128748	Alba Rohrwacher
722	7.230000000000001	4961	Gabriele Ferzetti
723	5.91	57574	Shauna Macdonald
724	6.01	57575	Natalie Mendoza
725	5.82	12660	Gavan O'Herlihy
726	6.2	77880	Josh Dallas
727	4.71	112894	Anna Skellern
728	7.95	2231	Samuel L. Jackson
729	7.08	516	Annette Bening
730	6.75	54708	Carla Gallo
731	6.480000000000001	11703	Kerry Washington
732	6.520000000000001	71374	Christian Friedel
733	6.7299999999999995	26498	Ernst Jacobi
734	7.359999999999999	3934	Burghart Klaußner
735	6.720000000000001	4618	Steffi Kühnert
736	6.730000000000001	39249	Maria Dragus
737	5.6	54499	Briana Evigan
738	5.51	83285	Leah Pipes
739	5.5200000000000005	47628	Julian Morris
740	5.71	20848	Rumer Willis
741	7.029999999999999	206	Jim Carrey
742	6.540000000000001	78311	Steve Valentine
743	5.65	57675	Daryl Sabara
744	5.76	59263	Diora Baird
745	6.279999999999999	7633	Leslie Nielsen
746	5.709999999999999	77330	Kenan Thompson
747	5.56	84270	Tara Wilson
748	6.409999999999999	17289	Rodrigo Santoro
749	6.3999999999999995	1218149	Brennan Brown
750	6.57	36422	Luke Wilson
751	7.08	1771	Giovanni Ribisi
752	6.1499999999999995	6857	Jacinda Barrett
753	6.059999999999999	83895	Jacob Ericksson
754	6.45	34847	Emma Roberts
755	5.999999999999999	60255	Jake T. Austin
756	7.410000000000001	1896	Don Cheadle
757	5.089999999999999	31031	Kyla Pratt
758	7.480000000000001	12982	Peter Capaldi
759	7.239999999999999	2441	Tom Hollander
760	7.01	18022	Gina McKee
761	6.7125	91493	Chris Addison
762	6.780000000000001	19299	Eamonn Walker
763	5.75	13391	Dante Basco
764	6.45	18286	Nona Gaye
765	6.49	19159	Thomas Haden Church
766	6.1899999999999995	58478	Kevin Nealon
767	5.25	58368	Robert Hoffman
768	6.470000000000001	45863	Doris Roberts
769	6.7	52792	Maya Rudolph
770	6.529999999999999	37158	Carmen Ejogo
771	6.81	11514	Catherine O'Hara
772	6.670000000000002	8447	Jeff Daniels
773	6.35	54789	Sean Patrick Flanery
774	6.659999999999999	4886	Norman Reedus
775	6.729999999999999	9188	Billy Connolly
776	6.93	5365	Clifton Collins Jr.
777	5.6899999999999995	35551	Julie Benz
778	6.42	14406	Lisa Kudrow
779	6.539999999999999	18793	Kieran Culkin
780	5.722222222222222	74251	Sasha Grey
781	5.1000000000000005	82281	Chris Santos
782	5.5	2282975	Philip Eytan
783	5.5	82282	Peter Zizzo
784	5.5	2282977	Ron Stein
785	6.290000000000001	17648	James Purefoy
786	7.010000000000001	4935	Pete Postlethwaite
787	6.299999999999999	2506	Alice Krige
